state,month,incidents,year,region
para,4,14.0,2005,norte
para,4,2.0,2006,norte
para,4,0.0,2007,norte
para,4,7.0,2008,norte
para,4,8.0,2009,norte
para,4,22.0,2010,norte
para,4,10.0,2011,norte
para,4,11.0,2012,norte
para,4,20.0,2013,norte
para,4,27.0,2014,norte
para,4,27.0,2015,norte
para,4,66.0,2016,norte
para,4,45.0,2017,norte
para,5,0.0,1998,norte
para,5,4.0,1999,norte
para,5,12.0,2000,norte
para,5,7.0,2001,norte
para,5,18.0,2002,norte
para,5,3.0,2003,norte
para,5,44.0,2004,norte
para,5,37.0,2005,norte
para,5,0.0,2006,norte
para,5,9.0,2007,norte
para,5,0.0,2008,norte
para,5,7.0,2009,norte
para,5,57.0,2010,norte
para,5,16.0,2011,norte
para,5,59.0,2012,norte
para,5,42.0,2013,norte
para,5,70.0,2014,norte
para,5,95.0,2015,norte
para,5,154.0,2016,norte
para,5,114.0,2017,norte
para,6,58.0,1998,norte
para,6,37.0,1999,norte
para,6,59.0,2000,norte
para,6,42.0,2001,norte
para,6,149.0,2002,norte
para,6,64.0,2003,norte
para,6,340.0,2004,norte
para,6,304.0,2005,norte
para,6,78.0,2006,norte
para,6,129.0,2007,norte
para,6,48.0,2008,norte
para,6,38.0,2009,norte
para,6,94.0,2010,norte
para,6,105.0,2011,norte
para,6,183.0,2012,norte
para,6,173.0,2013,norte
para,6,319.0,2014,norte
para,6,265.0,2015,norte
para,6,502.0,2016,norte
para,6,679.0,2017,norte
para,7,638.0,1998,norte
para,7,982.0,1999,norte
para,7,426.0,2000,norte
para,7,708.0,2001,norte
para,7,772.0,2002,norte
para,7,1571.0,2003,norte
para,7,4436.0,2004,norte
para,7,4364.0,2005,norte
para,7,615.0,2006,norte
para,7,476.0,2007,norte
para,7,971.0,2008,norte
para,7,397.0,2009,norte
para,7,1432.0,2010,norte
para,7,632.0,2011,norte
para,7,661.0,2012,norte
para,7,447.0,2013,norte
para,7,825.0,2014,norte
para,7,906.0,2015,norte
para,7,1579.0,2016,norte
para,7,4985.0,2017,norte
para,8,6815.0,1998,norte
para,8,6178.0,1999,norte
para,8,5484.0,2000,norte
para,8,9043.0,2001,norte
para,8,15664.0,2002,norte
para,8,6255.0,2003,norte
para,8,12812.0,2004,norte
para,8,13055.0,2005,norte
para,8,7575.0,2006,norte
para,8,14352.0,2007,norte
para,8,4435.0,2008,norte
para,8,3859.0,2009,norte
para,8,18130.0,2010,norte
para,8,2195.0,2011,norte
para,8,6963.0,2012,norte
para,8,2161.0,2013,norte
para,8,8555.0,2014,norte
para,8,7912.0,2015,norte
para,8,4863.0,2016,norte
para,8,11962.0,2017,norte
para,9,6237.0,1998,norte
para,9,4419.0,1999,norte
para,9,2569.0,2000,norte
para,9,6138.0,2001,norte
para,9,5609.0,2002,norte
para,9,8447.0,2003,norte
para,9,9471.0,2004,norte
para,9,9032.0,2005,norte
para,9,8372.0,2006,norte
para,9,14590.0,2007,norte
para,9,6294.0,2008,norte
para,9,6051.0,2009,norte
para,9,10810.0,2010,norte
para,9,5185.0,2011,norte
para,9,6870.0,2012,norte
para,9,3360.0,2013,norte
para,9,6787.0,2014,norte
para,9,11068.0,2015,norte
para,9,3953.0,2016,norte
para,9,25004.0,2017,norte
para,10,3665.0,1998,norte
para,10,5026.0,1999,norte
para,10,4313.0,2000,norte
para,10,5096.0,2001,norte
para,10,5189.0,2002,norte
para,10,3803.0,2003,norte
para,10,4726.0,2004,norte
para,10,5083.0,2005,norte
para,10,5963.0,2006,norte
para,10,2504.0,2007,norte
para,10,6653.0,2008,norte
para,10,6342.0,2009,norte
para,10,3843.0,2010,norte
para,10,3141.0,2011,norte
para,10,3714.0,2012,norte
para,10,4921.0,2013,norte
para,10,6447.0,2014,norte
para,10,7781.0,2015,norte
para,10,5281.0,2016,norte
para,10,7627.0,2017,norte
para,11,1861.0,1998,norte
para,11,2682.0,1999,norte
para,11,3366.0,2000,norte
para,11,4938.0,2001,norte
para,11,7996.0,2002,norte
para,11,6195.0,2003,norte
para,11,9842.0,2004,norte
para,11,4968.0,2005,norte
para,11,2883.0,2006,norte
para,11,2890.0,2007,norte
para,11,2403.0,2008,norte
para,11,10012.0,2009,norte
para,11,4417.0,2010,norte
para,11,3043.0,2011,norte
para,11,6156.0,2012,norte
para,11,3688.0,2013,norte
para,11,7767.0,2014,norte
para,11,9642.0,2015,norte
para,11,7879.0,2016,norte
para,11,9079.0,2017,norte
para,12,1008.0,1998,norte
para,12,766.0,1999,norte
para,12,1698.0,2000,norte
para,12,2563.0,2001,norte
para,12,3118.0,2002,norte
para,12,4787.0,2003,norte
para,12,5507.0,2004,norte
para,12,1495.0,2005,norte
para,12,1416.0,2006,norte
para,12,689.0,2007,norte
para,12,684.0,2008,norte
para,12,2832.0,2009,norte
para,12,1611.0,2010,norte
para,12,3218.0,2011,norte
para,12,1811.0,2012,norte
para,12,5513.0,2013,norte
para,12,4828.0,2014,norte
para,12,6610.0,2015,norte
para,12,3300.0,2016,norte
para,12,0.0,2017,norte
paraiba,1,0.0,1998,nordeste
paraiba,1,33.0,1999,nordeste
paraiba,1,49.0,2000,nordeste
paraiba,1,43.0,2001,nordeste
paraiba,1,52.0,2002,nordeste
paraiba,1,179.0,2003,nordeste
paraiba,1,121.0,2004,nordeste
paraiba,1,233.0,2005,nordeste
paraiba,1,161.0,2006,nordeste
paraiba,1,80.0,2007,nordeste
paraiba,1,112.0,2008,nordeste
paraiba,1,150.0,2009,nordeste
paraiba,1,64.0,2010,nordeste
paraiba,1,46.0,2011,nordeste
paraiba,1,92.0,2012,nordeste
paraiba,1,66.0,2013,nordeste
paraiba,1,161.0,2014,nordeste
paraiba,1,162.0,2015,nordeste
paraiba,1,131.0,2016,nordeste
paraiba,1,78.0,2017,nordeste
paraiba,2,0.0,1998,nordeste
paraiba,2,24.0,1999,nordeste
paraiba,2,78.0,2000,nordeste
paraiba,2,14.0,2001,nordeste
paraiba,2,42.0,2002,nordeste
paraiba,2,49.0,2003,nordeste
paraiba,2,45.0,2004,nordeste
paraiba,2,92.0,2005,nordeste
paraiba,2,67.0,2006,nordeste
paraiba,2,39.0,2007,nordeste
paraiba,2,58.0,2008,nordeste
paraiba,2,30.0,2009,nordeste
paraiba,2,61.0,2010,nordeste
paraiba,2,13.0,2011,nordeste
paraiba,2,55.0,2012,nordeste
paraiba,2,18.0,2013,nordeste
paraiba,2,58.0,2014,nordeste
paraiba,2,73.0,2015,nordeste
paraiba,2,35.0,2016,nordeste
paraiba,2,68.0,2017,nordeste
paraiba,3,0.0,1998,nordeste
paraiba,3,41.0,1999,nordeste
paraiba,3,57.0,2000,nordeste
paraiba,3,12.0,2001,nordeste
paraiba,3,21.0,2002,nordeste
paraiba,3,76.0,2003,nordeste
paraiba,3,86.0,2004,nordeste
paraiba,3,97.0,2005,nordeste
paraiba,3,60.0,2006,nordeste
paraiba,3,55.0,2007,nordeste
paraiba,3,51.0,2008,nordeste
paraiba,3,59.0,2009,nordeste
paraiba,3,38.0,2010,nordeste
paraiba,3,27.0,2011,nordeste
paraiba,3,59.0,2012,nordeste
paraiba,3,21.0,2013,nordeste
paraiba,3,60.0,2014,nordeste
paraiba,3,62.0,2015,nordeste
paraiba,3,64.0,2016,nordeste
paraiba,3,45.0,2017,nordeste
paraiba,4,0.0,1998,nordeste
paraiba,4,42.0,1999,nordeste
paraiba,4,52.0,2000,nordeste
paraiba,4,43.0,2001,nordeste
paraiba,4,85.0,2002,nordeste
paraiba,4,130.0,2003,nordeste
paraiba,4,71.0,2004,nordeste
paraiba,4,24.0,2005,nordeste
paraiba,4,49.0,2006,nordeste
paraiba,4,14.0,2007,nordeste
paraiba,4,62.0,2008,nordeste
paraiba,4,81.0,2009,nordeste
paraiba,4,73.0,2010,nordeste
paraiba,4,40.0,2011,nordeste
paraiba,4,51.0,2012,nordeste
paraiba,4,78.0,2013,nordeste
paraiba,4,46.0,2014,nordeste
paraiba,4,94.0,2015,nordeste
paraiba,4,168.0,2016,nordeste
paraiba,4,78.0,2017,nordeste
paraiba,5,0.0,1998,nordeste
paraiba,5,57.0,1999,nordeste
paraiba,5,43.0,2000,nordeste
paraiba,5,30.0,2001,nordeste
paraiba,5,66.0,2002,nordeste
paraiba,5,115.0,2003,nordeste
paraiba,5,10.0,2004,nordeste
paraiba,5,125.0,2005,nordeste
paraiba,5,90.0,2006,nordeste
paraiba,5,14.0,2007,nordeste
paraiba,5,41.0,2008,nordeste
paraiba,5,117.0,2009,nordeste
paraiba,5,49.0,2010,nordeste
paraiba,5,97.0,2011,nordeste
paraiba,5,96.0,2012,nordeste
paraiba,5,88.0,2013,nordeste
paraiba,5,110.0,2014,nordeste
paraiba,5,83.0,2015,nordeste
paraiba,5,73.0,2016,nordeste
paraiba,5,50.0,2017,nordeste
paraiba,6,39.0,1998,nordeste
paraiba,6,32.0,1999,nordeste
paraiba,6,55.0,2000,nordeste
paraiba,6,43.0,2001,nordeste
paraiba,6,116.0,2002,nordeste
paraiba,6,159.0,2003,nordeste
paraiba,6,147.0,2004,nordeste
paraiba,6,114.0,2005,nordeste
paraiba,6,62.0,2006,nordeste
paraiba,6,57.0,2007,nordeste
paraiba,6,17.0,2008,nordeste
paraiba,6,105.0,2009,nordeste
paraiba,6,58.0,2010,nordeste
paraiba,6,164.0,2011,nordeste
paraiba,6,82.0,2012,nordeste
paraiba,6,55.0,2013,nordeste
paraiba,6,113.0,2014,nordeste
paraiba,6,201.0,2015,nordeste
paraiba,6,242.0,2016,nordeste
paraiba,6,169.0,2017,nordeste
paraiba,7,59.0,1998,nordeste
paraiba,7,95.0,1999,nordeste
paraiba,7,98.0,2000,nordeste
paraiba,7,130.0,2001,nordeste
paraiba,7,180.0,2002,nordeste
paraiba,7,107.0,2003,nordeste
paraiba,7,149.0,2004,nordeste
paraiba,7,155.0,2005,nordeste
paraiba,7,140.0,2006,nordeste
paraiba,7,61.0,2007,nordeste
paraiba,7,87.0,2008,nordeste
paraiba,7,37.0,2009,nordeste
paraiba,7,203.0,2010,nordeste
paraiba,7,268.0,2011,nordeste
paraiba,7,116.0,2012,nordeste
paraiba,7,169.0,2013,nordeste
paraiba,7,224.0,2014,nordeste
paraiba,7,140.0,2015,nordeste
paraiba,7,526.0,2016,nordeste
paraiba,7,893.0,2017,nordeste
paraiba,8,45.0,1998,nordeste
paraiba,8,942.0,1999,nordeste
paraiba,8,856.0,2000,nordeste
paraiba,8,376.0,2001,nordeste
paraiba,8,1631.0,2002,nordeste
paraiba,8,1910.0,2003,nordeste
paraiba,8,1255.0,2004,nordeste
paraiba,8,800.0,2005,nordeste
paraiba,8,847.0,2006,nordeste
paraiba,8,588.0,2007,nordeste
paraiba,8,206.0,2008,nordeste
paraiba,8,848.0,2009,nordeste
paraiba,8,742.0,2010,nordeste
paraiba,8,447.0,2011,nordeste
paraiba,8,535.0,2012,nordeste
paraiba,8,484.0,2013,nordeste
paraiba,8,676.0,2014,nordeste
paraiba,8,656.0,2015,nordeste
paraiba,8,1060.0,2016,nordeste
paraiba,8,990.0,2017,nordeste
paraiba,9,111.0,1998,nordeste
paraiba,9,892.0,1999,nordeste
paraiba,9,390.0,2000,nordeste
paraiba,9,356.0,2001,nordeste
paraiba,9,1134.0,2002,nordeste
paraiba,9,2526.0,2003,nordeste
paraiba,9,1394.0,2004,nordeste
paraiba,9,399.0,2005,nordeste
paraiba,9,893.0,2006,nordeste
paraiba,9,982.0,2007,nordeste
paraiba,9,434.0,2008,nordeste
paraiba,9,177.0,2009,nordeste
paraiba,9,307.0,2010,nordeste
paraiba,9,968.0,2011,nordeste
paraiba,9,530.0,2012,nordeste
paraiba,9,501.0,2013,nordeste
paraiba,9,494.0,2014,nordeste
paraiba,9,647.0,2015,nordeste
paraiba,9,1502.0,2016,nordeste
paraiba,9,1736.0,2017,nordeste
paraiba,10,240.0,1998,nordeste
paraiba,10,500.0,1999,nordeste
paraiba,10,783.0,2000,nordeste
paraiba,10,488.0,2001,nordeste
paraiba,10,592.0,2002,nordeste
paraiba,10,1609.0,2003,nordeste
paraiba,10,856.0,2004,nordeste
paraiba,10,312.0,2005,nordeste
paraiba,10,462.0,2006,nordeste
paraiba,10,305.0,2007,nordeste
paraiba,10,158.0,2008,nordeste
paraiba,10,541.0,2009,nordeste
paraiba,10,380.0,2010,nordeste
paraiba,10,456.0,2011,nordeste
paraiba,10,281.0,2012,nordeste
paraiba,10,291.0,2013,nordeste
paraiba,10,481.0,2014,nordeste
paraiba,10,279.0,2015,nordeste
paraiba,10,497.0,2016,nordeste
paraiba,10,257.0,2017,nordeste
paraiba,11,189.0,1998,nordeste
paraiba,11,485.0,1999,nordeste
paraiba,11,150.0,2000,nordeste
paraiba,11,383.0,2001,nordeste
paraiba,11,663.0,2002,nordeste
paraiba,11,1041.0,2003,nordeste
paraiba,11,719.0,2004,nordeste
paraiba,11,877.0,2005,nordeste
paraiba,11,275.0,2006,nordeste
paraiba,11,315.0,2007,nordeste
paraiba,11,214.0,2008,nordeste
paraiba,11,518.0,2009,nordeste
paraiba,11,634.0,2010,nordeste
paraiba,11,497.0,2011,nordeste
paraiba,11,272.0,2012,nordeste
paraiba,11,221.0,2013,nordeste
paraiba,11,179.0,2014,nordeste
paraiba,11,224.0,2015,nordeste
paraiba,11,407.0,2016,nordeste
paraiba,11,393.0,2017,nordeste
paraiba,12,133.0,1998,nordeste
paraiba,12,294.0,1999,nordeste
paraiba,12,193.0,2000,nordeste
paraiba,12,155.0,2001,nordeste
paraiba,12,328.0,2002,nordeste
paraiba,12,459.0,2003,nordeste
paraiba,12,502.0,2004,nordeste
paraiba,12,199.0,2005,nordeste
paraiba,12,202.0,2006,nordeste
paraiba,12,155.0,2007,nordeste
paraiba,12,249.0,2008,nordeste
paraiba,12,300.0,2009,nordeste
paraiba,12,102.0,2010,nordeste
paraiba,12,257.0,2011,nordeste
paraiba,12,116.0,2012,nordeste
paraiba,12,233.0,2013,nordeste
paraiba,12,140.0,2014,nordeste
paraiba,12,152.0,2015,nordeste
paraiba,12,53.0,2016,nordeste
paraiba,12,0.0,2017,nordeste
pernambuco,1,0.0,1998,nordeste
pernambuco,1,102.0,1999,nordeste
pernambuco,1,3.0,2000,nordeste
pernambuco,1,7.0,2001,nordeste
pernambuco,1,10.0,2002,nordeste
pernambuco,1,188.0,2003,nordeste
pernambuco,1,29.0,2004,nordeste
pernambuco,1,221.0,2005,nordeste
pernambuco,1,148.0,2006,nordeste
pernambuco,1,156.0,2007,nordeste
pernambuco,1,170.0,2008,nordeste
pernambuco,1,256.0,2009,nordeste
pernambuco,1,47.0,2010,nordeste
pernambuco,1,49.0,2011,nordeste
pernambuco,1,146.0,2012,nordeste
pernambuco,1,55.0,2013,nordeste
pernambuco,1,99.0,2014,nordeste
pernambuco,1,109.0,2015,nordeste
pernambuco,1,24.0,2016,nordeste
pernambuco,1,52.0,2017,nordeste
pernambuco,2,0.0,1998,nordeste
pernambuco,2,13.0,1999,nordeste
pernambuco,2,4.0,2000,nordeste
pernambuco,2,2.0,2001,nordeste
pernambuco,2,19.0,2002,nordeste
pernambuco,2,35.0,2003,nordeste
pernambuco,2,8.0,2004,nordeste
pernambuco,2,33.0,2005,nordeste
pernambuco,2,41.0,2006,nordeste
pernambuco,2,21.0,2007,nordeste
pernambuco,2,48.0,2008,nordeste
pernambuco,2,28.0,2009,nordeste
pernambuco,2,33.0,2010,nordeste
pernambuco,2,25.0,2011,nordeste
pernambuco,2,64.0,2012,nordeste
pernambuco,2,29.0,2013,nordeste
pernambuco,2,25.0,2014,nordeste
pernambuco,2,55.0,2015,nordeste
pernambuco,2,19.0,2016,nordeste
pernambuco,2,23.0,2017,nordeste
pernambuco,3,0.0,1998,nordeste
pernambuco,3,27.0,1999,nordeste
pernambuco,3,14.0,2000,nordeste
pernambuco,3,0.0,2001,nordeste
pernambuco,3,24.0,2002,nordeste
pernambuco,3,9.0,2003,nordeste
pernambuco,3,6.0,2004,nordeste
pernambuco,3,45.0,2005,nordeste
pernambuco,3,18.0,2006,nordeste
pernambuco,3,4.0,2007,nordeste
pernambuco,3,32.0,2008,nordeste
pernambuco,3,15.0,2009,nordeste
pernambuco,3,59.0,2010,nordeste
pernambuco,3,39.0,2011,nordeste
pernambuco,3,44.0,2012,nordeste
pernambuco,3,40.0,2013,nordeste
pernambuco,3,36.0,2014,nordeste
pernambuco,3,33.0,2015,nordeste
pernambuco,3,4.0,2016,nordeste
pernambuco,3,7.0,2017,nordeste
pernambuco,4,0.0,1998,nordeste
pernambuco,4,2.0,1999,nordeste
pernambuco,4,1.0,2000,nordeste
pernambuco,4,2.0,2001,nordeste
pernambuco,4,5.0,2002,nordeste
pernambuco,4,7.0,2003,nordeste
pernambuco,4,5.0,2004,nordeste
pernambuco,4,1.0,2005,nordeste
pernambuco,4,2.0,2006,nordeste
pernambuco,4,1.0,2007,nordeste
pernambuco,4,5.0,2008,nordeste
pernambuco,4,3.0,2009,nordeste
pernambuco,4,2.0,2010,nordeste
pernambuco,4,22.0,2011,nordeste
pernambuco,4,46.0,2012,nordeste
pernambuco,4,11.0,2013,nordeste
pernambuco,4,10.0,2014,nordeste
pernambuco,4,30.0,2015,nordeste
pernambuco,4,8.0,2016,nordeste
pernambuco,4,9.0,2017,nordeste
pernambuco,5,0.0,1998,nordeste
pernambuco,5,6.0,1999,nordeste
pernambuco,5,7.0,2000,nordeste
pernambuco,5,5.0,2001,nordeste
pernambuco,5,13.0,2002,nordeste
pernambuco,5,1.0,2003,nordeste
pernambuco,5,2.0,2004,nordeste
pernambuco,5,1.0,2005,nordeste
pernambuco,5,1.0,2006,nordeste
pernambuco,5,0.0,2007,nordeste
pernambuco,5,0.0,2008,nordeste
pernambuco,5,0.0,2009,nordeste
pernambuco,5,8.0,2010,nordeste
pernambuco,5,1.0,2011,nordeste
pernambuco,5,36.0,2012,nordeste
pernambuco,5,9.0,2013,nordeste
pernambuco,5,4.0,2014,nordeste
pernambuco,5,17.0,2015,nordeste
pernambuco,5,6.0,2016,nordeste
pernambuco,5,13.0,2017,nordeste
pernambuco,6,1.0,1998,nordeste
pernambuco,6,7.0,1999,nordeste
pernambuco,6,4.0,2000,nordeste
pernambuco,6,2.0,2001,nordeste
pernambuco,6,1.0,2002,nordeste
pernambuco,6,2.0,2003,nordeste
pernambuco,6,4.0,2004,nordeste
pernambuco,6,3.0,2005,nordeste
pernambuco,6,0.0,2006,nordeste
pernambuco,6,1.0,2007,nordeste
pernambuco,6,0.0,2008,nordeste
pernambuco,6,1.0,2009,nordeste
pernambuco,6,1.0,2010,nordeste
pernambuco,6,4.0,2011,nordeste
pernambuco,6,12.0,2012,nordeste
pernambuco,6,12.0,2013,nordeste
pernambuco,6,3.0,2014,nordeste
pernambuco,6,3.0,2015,nordeste
pernambuco,6,4.0,2016,nordeste
pernambuco,6,5.0,2017,nordeste
pernambuco,7,5.0,1998,nordeste
pernambuco,7,2.0,1999,nordeste
pernambuco,7,0.0,2000,nordeste
pernambuco,7,6.0,2001,nordeste
pernambuco,7,8.0,2002,nordeste
pernambuco,7,5.0,2003,nordeste
pernambuco,7,13.0,2004,nordeste
pernambuco,7,1.0,2005,nordeste
pernambuco,7,1.0,2006,nordeste
pernambuco,7,3.0,2007,nordeste
pernambuco,7,0.0,2008,nordeste
pernambuco,7,1.0,2009,nordeste
pernambuco,7,7.0,2010,nordeste
pernambuco,7,2.0,2011,nordeste
pernambuco,7,11.0,2012,nordeste
pernambuco,7,4.0,2013,nordeste
pernambuco,7,11.0,2014,nordeste
pernambuco,7,13.0,2015,nordeste
pernambuco,7,17.0,2016,nordeste
pernambuco,7,2.0,2017,nordeste
pernambuco,8,12.0,1998,nordeste
pernambuco,8,3.0,1999,nordeste
pernambuco,8,31.0,2000,nordeste
pernambuco,8,27.0,2001,nordeste
pernambuco,8,37.0,2002,nordeste
pernambuco,8,26.0,2003,nordeste
pernambuco,8,41.0,2004,nordeste
pernambuco,8,10.0,2005,nordeste
pernambuco,8,8.0,2006,nordeste
pernambuco,8,20.0,2007,nordeste
pernambuco,8,2.0,2008,nordeste
pernambuco,8,10.0,2009,nordeste
pernambuco,8,29.0,2010,nordeste
pernambuco,8,27.0,2011,nordeste
pernambuco,8,27.0,2012,nordeste
pernambuco,8,14.0,2013,nordeste
pernambuco,8,23.0,2014,nordeste
pernambuco,8,21.0,2015,nordeste
pernambuco,8,42.0,2016,nordeste
pernambuco,8,20.0,2017,nordeste
pernambuco,9,177.0,1998,nordeste
pernambuco,9,64.0,1999,nordeste
pernambuco,9,130.0,2000,nordeste
pernambuco,9,298.0,2001,nordeste
pernambuco,9,374.0,2002,nordeste
pernambuco,9,510.0,2003,nordeste
pernambuco,9,192.0,2004,nordeste
pernambuco,9,154.0,2005,nordeste
pernambuco,9,147.0,2006,nordeste
pernambuco,9,164.0,2007,nordeste
pernambuco,9,92.0,2008,nordeste
pernambuco,9,164.0,2009,nordeste
pernambuco,9,179.0,2010,nordeste
pernambuco,9,243.0,2011,nordeste
pernambuco,9,192.0,2012,nordeste
pernambuco,9,143.0,2013,nordeste
pernambuco,9,63.0,2014,nordeste
pernambuco,9,116.0,2015,nordeste
pernambuco,9,171.0,2016,nordeste
pernambuco,9,69.0,2017,nordeste
pernambuco,10,372.0,1998,nordeste
pernambuco,10,180.0,1999,nordeste
pernambuco,10,411.0,2000,nordeste
pernambuco,10,461.0,2001,nordeste
pernambuco,10,638.0,2002,nordeste
pernambuco,10,859.0,2003,nordeste
pernambuco,10,545.0,2004,nordeste
pernambuco,10,408.0,2005,nordeste
pernambuco,10,310.0,2006,nordeste
pernambuco,10,702.0,2007,nordeste
pernambuco,10,274.0,2008,nordeste
pernambuco,10,254.0,2009,nordeste
pernambuco,10,347.0,2010,nordeste
pernambuco,10,461.0,2011,nordeste
pernambuco,10,222.0,2012,nordeste
pernambuco,10,161.0,2013,nordeste
pernambuco,10,174.0,2014,nordeste
pernambuco,10,194.0,2015,nordeste
pernambuco,10,319.0,2016,nordeste
pernambuco,10,256.0,2017,nordeste
pernambuco,11,141.0,1998,nordeste
pernambuco,11,41.0,1999,nordeste
pernambuco,11,64.0,2000,nordeste
pernambuco,11,208.0,2001,nordeste
pernambuco,11,521.0,2002,nordeste
pernambuco,11,560.0,2003,nordeste
pernambuco,11,465.0,2004,nordeste
pernambuco,11,452.0,2005,nordeste
pernambuco,11,385.0,2006,nordeste
pernambuco,11,359.0,2007,nordeste
pernambuco,11,363.0,2008,nordeste
pernambuco,11,486.0,2009,nordeste
pernambuco,11,831.0,2010,nordeste
pernambuco,11,352.0,2011,nordeste
pernambuco,11,181.0,2012,nordeste
pernambuco,11,110.0,2013,nordeste
pernambuco,11,111.0,2014,nordeste
pernambuco,11,315.0,2015,nordeste
pernambuco,11,191.0,2016,nordeste
pernambuco,11,66.0,2017,nordeste
pernambuco,12,59.0,1998,nordeste
pernambuco,12,16.0,1999,nordeste
pernambuco,12,22.0,2000,nordeste
pernambuco,12,62.0,2001,nordeste
pernambuco,12,259.0,2002,nordeste
pernambuco,12,229.0,2003,nordeste
pernambuco,12,373.0,2004,nordeste
pernambuco,12,191.0,2005,nordeste
pernambuco,12,207.0,2006,nordeste
pernambuco,12,200.0,2007,nordeste
pernambuco,12,203.0,2008,nordeste
pernambuco,12,351.0,2009,nordeste
pernambuco,12,117.0,2010,nordeste
pernambuco,12,364.0,2011,nordeste
pernambuco,12,108.0,2012,nordeste
pernambuco,12,141.0,2013,nordeste
pernambuco,12,101.0,2014,nordeste
pernambuco,12,176.0,2015,nordeste
pernambuco,12,161.0,2016,nordeste
pernambuco,12,0.0,2017,nordeste
rio de janeiro,1,0.0,1998,sudeste
rio de janeiro,1,95.0,1999,sudeste
rio de janeiro,1,127.0,2000,sudeste
rio de janeiro,1,14.0,2001,sudeste
rio de janeiro,1,269.0,2002,sudeste
rio de janeiro,1,171.0,2003,sudeste
rio de janeiro,1,115.0,2004,sudeste
rio de janeiro,1,310.0,2005,sudeste
rio de janeiro,1,151.0,2006,sudeste
rio de janeiro,1,100.0,2007,sudeste
rio de janeiro,1,113.0,2008,sudeste
rio de janeiro,1,178.0,2009,sudeste
rio de janeiro,1,67.0,2010,sudeste
rio de janeiro,1,58.0,2011,sudeste
rio de janeiro,1,145.0,2012,sudeste
rio de janeiro,1,56.0,2013,sudeste
rio de janeiro,1,122.0,2014,sudeste
rio de janeiro,1,193.0,2015,sudeste
rio de janeiro,1,92.0,2016,sudeste
rio de janeiro,1,71.0,2017,sudeste
rio de janeiro,2,0.0,1998,sudeste
rio de janeiro,2,46.0,1999,sudeste
rio de janeiro,2,51.0,2000,sudeste
rio de janeiro,2,35.0,2001,sudeste
rio de janeiro,2,57.0,2002,sudeste
rio de janeiro,2,32.0,2003,sudeste
rio de janeiro,2,65.0,2004,sudeste
rio de janeiro,2,82.0,2005,sudeste
rio de janeiro,2,62.0,2006,sudeste
rio de janeiro,2,48.0,2007,sudeste
rio de janeiro,2,57.0,2008,sudeste
rio de janeiro,2,28.0,2009,sudeste
rio de janeiro,2,108.0,2010,sudeste
rio de janeiro,2,67.0,2011,sudeste
rio de janeiro,2,63.0,2012,sudeste
rio de janeiro,2,79.0,2013,sudeste
rio de janeiro,2,161.0,2014,sudeste
rio de janeiro,2,92.0,2015,sudeste
rio de janeiro,2,73.0,2016,sudeste
rio de janeiro,2,75.0,2017,sudeste
rio de janeiro,3,0.0,1998,sudeste
rio de janeiro,3,47.0,1999,sudeste
rio de janeiro,3,62.0,2000,sudeste
rio de janeiro,3,11.0,2001,sudeste
rio de janeiro,3,30.0,2002,sudeste
rio de janeiro,3,51.0,2003,sudeste
rio de janeiro,3,154.0,2004,sudeste
rio de janeiro,3,175.0,2005,sudeste
rio de janeiro,3,92.0,2006,sudeste
rio de janeiro,3,42.0,2007,sudeste
rio de janeiro,3,43.0,2008,sudeste
rio de janeiro,3,48.0,2009,sudeste
rio de janeiro,3,54.0,2010,sudeste
rio de janeiro,3,41.0,2011,sudeste
rio de janeiro,3,72.0,2012,sudeste
rio de janeiro,3,59.0,2013,sudeste
rio de janeiro,3,102.0,2014,sudeste
rio de janeiro,3,134.0,2015,sudeste
rio de janeiro,3,47.0,2016,sudeste
rio de janeiro,3,47.0,2017,sudeste
rio de janeiro,4,0.0,1998,sudeste
rio de janeiro,4,34.0,1999,sudeste
rio de janeiro,4,19.0,2000,sudeste
rio de janeiro,4,15.0,2001,sudeste
rio de janeiro,4,14.0,2002,sudeste
rio de janeiro,4,43.0,2003,sudeste
rio de janeiro,4,104.0,2004,sudeste
rio de janeiro,4,17.0,2005,sudeste
rio de janeiro,4,69.0,2006,sudeste
rio de janeiro,4,14.0,2007,sudeste
rio de janeiro,4,112.0,2008,sudeste
rio de janeiro,4,147.0,2009,sudeste
rio de janeiro,4,89.0,2010,sudeste
rio de janeiro,4,53.0,2011,sudeste
rio de janeiro,4,57.0,2012,sudeste
rio de janeiro,4,63.0,2013,sudeste
rio de janeiro,4,87.0,2014,sudeste
rio de janeiro,4,203.0,2015,sudeste
rio de janeiro,4,77.0,2016,sudeste
rio de janeiro,4,69.0,2017,sudeste
rio de janeiro,5,0.0,1998,sudeste
rio de janeiro,5,21.0,1999,sudeste
rio de janeiro,5,12.0,2000,sudeste
rio de janeiro,5,64.0,2001,sudeste
rio de janeiro,5,17.0,2002,sudeste
rio de janeiro,5,19.0,2003,sudeste
rio de janeiro,5,6.0,2004,sudeste
rio de janeiro,5,38.0,2005,sudeste
rio de janeiro,5,28.0,2006,sudeste
rio de janeiro,5,7.0,2007,sudeste
rio de janeiro,5,20.0,2008,sudeste
rio de janeiro,5,214.0,2009,sudeste
rio de janeiro,5,18.0,2010,sudeste
rio de janeiro,5,37.0,2011,sudeste
rio de janeiro,5,144.0,2012,sudeste
